nouns,link
세금 겁니다 수해 청남면 지역 사람 하우스 작물 생계 유지 작년 농민 올해,https://n.news.naver.com/mnews/article/047/0002399982?sid=102
이민 생활 한국 둥지 인생 선택 년차 상처 하자 상품 처리,https://n.news.naver.com/mnews/article/022/0003831614?sid=102
인구 가운데 원주민 갈등 발생 생활 방식 차이 시골 주민 텃세 마을 공동 시설 이용 조사,https://n.news.naver.com/mnews/article/081/0003371458?sid=102
부부 소개 대박 비밀 코너 문래동 숯불 특수 부위 맛집 소개 서른 나이 통증 건강 적신호,https://www.mhns.co.kr/news/articleView.html?idxno=554934
기후 변화 빙하 해결 기회 빙하 방식 기후 의미 영향 수백만 지구 인간,http://www.esquirekorea.co.kr/article/77764
고향 주변 사람 도시 고향 생각 귀향 사람 필요 그것 부족 사람,http://www.ikpnews.net/news/articleView.html?idxno=60426
승산 작물 판단 다래 재배 토핑 가공 상품 시도 재배 반면 일부 한편 문제 얘기,https://bravo.etoday.co.kr/view/atc_view/14514
김복만 위원 국민 금삼 지역 농산물 유통 문제점 기존 농가 농인 신영호 위원 국민 서천 부산물 그간 폐기물 해당 불법 소각 대형 산불 발생,http://www.aflnews.co.kr/news/articleView.html?idxno=246649
김복만 위원 금산 국민 지역 농산물 유통 문제점 기존 농가 농인 소득 신영호 위원 서천 국민 부산물 그간 폐기물 해당 불법 소각 대형 산불 발생,https://daily.hankooki.com/news/articleView.html?idxno=956021
국민 김복만 금산 의원 지역 농산물 유통 문제점 기존 농가 농인 발생 자원 순환 탄소 중립 실천 퇴비 사료 다양 활용 방안 수립,http://www.newstnt.com/news/articleView.html?idxno=274417
농인 소득 안정 산지 맞춤 생산 유통 시스템 구축 내수 진작 수출 판로 신영호 위원 서천 국민 부산물 그간 폐기물 해당 불법 소각 대형 산불 발생,http://www.ccnnews.co.kr/news/articleView.html?idxno=294547
김복만 위원 금산 국민 지역 농산물 유통 문제점 기존 농가 농인 소득 신영호 위원 서천 국민 부산물 그간 폐기물 해당 불법 소각 대형 산불 발생,https://www.ccdailynews.com/news/articleView.html?idxno=2204102
고령 인구 감소 현상 해결책 사람 건강 장수 인류 경험 교훈 인구 정책 한계,https://n.news.naver.com/mnews/article/028/0002639283?sid=110
역귀 농에 주거 일자리 영농 주요 전남 농산어촌 종합 지원 센터 정보 게시 매물 실질 도움,http://www.kwangju.co.kr/article.php?aid=1681830000751278074
총체 진단 지역 정책 인구 관점 그곳 사람 현장 활동가 개발 사업 추진 관광 활성 사회 서비스 제공 활력,http://www.domin.co.kr/news/articleView.html?idxno=1421613
총체 진단 교수 국민 건강 먹거리 제공 공동체 문화 정체 강화 간담회 개발 사업 추진 관광 활성 사회 서비스 제공 활력 사업,http://www.jeollailbo.com/news/articleView.html?idxno=689803
경기 침체 도시 생활 어려움 만큼 사례 소득 부족 주변 농가 갈등 도시 역귀 주요,https://n.news.naver.com/mnews/article/025/0003273332?sid=102
경기 침체 도시 생활 어려움 만큼 사례 소득 부족 주변 농가 갈등 도시 역귀 주요,https://n.news.naver.com/mnews/article/353/0000044681?sid=102
연속 자금 지경 빚더미 처지 상황 작물 선택 가지 원칙,https://n.news.naver.com/mnews/article/022/0003793606?sid=102
강산 반절 문제 방제 양봉 농가 관리 부실 주원인 단정 기후 변화 꿀벌 피해 직접 연관,https://www.jjan.kr/article/20230315580085
소득 세수 부족 세금 사람 기준 근로 소득 가운데 관련 기사 친명 김용민 민주당 의원 무더기 이탈 반란 규정,http://www.newstomato.com/ReadNews.aspx?no=1179649&inflow=N
초고압 송전선 건설 변전소 건립 백지 처음 검토 회의 도시 하늘 장성 신랑 정리,https://n.news.naver.com/mnews/article/629/0000202794?sid=102
제과점 운영 스트레스 암세포 발생 진단 블랙 작정 목적 조언,https://n.news.naver.com/mnews/article/022/0003784794?sid=102
마음 친척 동생 고민 전국 사과 수소문 경상남도,http://www.newscj.com/article/20221231580246
결심 남편 충북 괴산 마을 대표 결심 농부 시선 가지 경력 능력 시선 도시,http://www.sisaweek.com/news/articleView.html?idxno=201442
사례 속출 분석 조기 필요 최소한 정주 환경 지자체 적극 의지 지목 최근 군산시 도시 주목 군산시,http://www.domin.co.kr/news/articleView.html?idxno=1406530
주변 역귀 영농 작목 선택 오류 기인 선택 자두 전망,https://bravo.etoday.co.kr/view/atc_view/14188
책자 완전 준비 재배 경험 부족 지역민 갈등 자연재해 다양 사례 작목 분류 개별 삽화 소개 제작 전문 가의,http://www.wonyesanup.co.kr/news/articleView.html?idxno=53669
책자 완전 준비 재배 경험 부족 지역민 갈등 자연재해 다양 사례 작목 분류 개별 삽화 소개 제작,http://www.newskr.kr/news/articleView.html?idxno=84341
촌인 통계 외국인 노동자 본지 지방 소멸 이세연 마음 사람 생각 인식 문제,https://n.news.naver.com/mnews/article/662/0000010454?sid=102
책자 완전 준비 재배 경험 부족 지역민 갈등 자연재해 다양 사례 작목 분류 개별 삽화 소개 제작 농진청,https://news.bbsi.co.kr/news/articleView.html?idxno=3090017
상담 직원 작물 그쪽 생각 계획 결정 실천 사업,http://www.sisaweek.com/news/articleView.html?idxno=157242
결과 덕흥리 연속 해년 장흥 마을 광범위 도복 현상 발생 품질 정확 품종 금강,http://www.ikpnews.net/news/articleView.html?idxno=48895
과잉 공급 구조 심화 쌀값 약세 고착 쌀값 폭락 문재인 정부 수급 조절 농어촌 정책 국장 시절 사업 국가 정책 작업 지휘 박근혜 정부 출범,https://n.news.naver.com/mnews/article/366/0000848355?sid=101
자격 미달 신청 농민 신청 파악 목소리 화천 학교 정치 경제 연구소 대안 두레 협연 합회 중심 협연 합회 한국 연합회,http://www.youngnong.co.kr/news/articleView.html?idxno=40020
농지 임대 고령 농지 연금 안정 노후 생활 설계 어촌 인구 감소 자연 감소 인구 이탈 사회 요인 고령 업인 사망,http://www.aflnews.co.kr/news/articleView.html?idxno=233759
무더위 상추 재배 관리 농가 적정 공급 상황 대표 부인 오빠 익산 상추 재배 결심,http://www.hortitimes.com/news/articleView.html?idxno=30333
사람 사실 통계 전제 유튜브 코로나 취업 난의 현실 가상 화폐 비트코인 투자 대출 부담 복합,http://www.kmaeil.com/news/articleView.html?idxno=366356
주요 풀이 사회 영화 리틀 포레스트 청년 목표 달성 생활 현실 최근,https://www.jnilbo.com/view/media/view?code=2022072517543113240
주요 풀이 사회 영화 리틀 포레스트 청년 목표 달성 생활 현실 최근,http://www.incheonilbo.com/news/articleView.html?idxno=1154692
청년 미래 설계 수도 청장년 세대 도전 통합 시도 정치 논리 접근 문화 경제 군민 직결,https://n.news.naver.com/mnews/article/023/0003706278?sid=102
주요 풀이 사회 영화 리틀 포레스트 청년 목표 달성 생활 현실 최근,http://www.domin.co.kr/news/articleView.html?idxno=1390395
대표 대전 사업 영동군 본격 시작 과수나무 작물 이해력 부족 경험 부족 직업 전환,http://www.dynews.co.kr/news/articleView.html?idxno=666825
사회주의 허상 자본주의 풍요 구가 남한 진보 북아프리카 시리아 등지 기후 난민 사태 기후 재난 식량 부족,https://n.news.naver.com/mnews/article/002/0002250843?sid=103
서울 서초구 양재동 센터 박람회 방문객 참가 부스 지방 인구 감소 최대 인구 유출 젊은이 매력 거점 도시,https://n.news.naver.com/mnews/article/047/0002358880?sid=102
예비 실패담 얘기 강의 요청 마을 토지 재산 다툼 충돌 이후,https://n.news.naver.com/mnews/article/028/0002597179?sid=101
여건 생각 일본 내각부 농산어촌 여론 지방 인구 감소 최대 인구 유출 젊은이 매력 거점 도시,http://www.ikpnews.net/news/articleView.html?idxno=47890
코로나 장기 취업 부동산 가격 주거 불안 활용 겁니다 정부 실태 조사 결과 발표,https://n.news.naver.com/mnews/article/023/0003700750?sid=102
농림 축산 식품 부와 양식 품부 귀어 가구 증가 코로나 장기 사회 식품 해수부 어인 지원,https://news.mtn.co.kr/news-detail/2022062310292193899
경남 하동 김일숙 경기도 양평 터전 하동 오니코 노이드 살충제 주요 지목 한국 오니코 노이드 살충제 종류,https://n.news.naver.com/mnews/article/028/0002594181?sid=102
경남 하동 김일숙 경기도 양평 터전 하동 오니코 노이드 살충제 주요 지목 한국 오니코 노이드 살충제 종류,https://n.news.naver.com/mnews/article/036/0000046569?sid=102
민주 선거 제도 검찰 언론 개혁 외면 프레시안 경북 민주당 임미애 민주당 개혁 민주당 추구 가치,https://n.news.naver.com/mnews/article/002/0002245439?sid=100
가운데 차지 비율 초기 과정 생계비 토지 확보 문제 영농기 확보 필요 자본 부족,http://www.danbinews.com/news/articleView.html?idxno=20462
교육 복지 다양 분야 복합 연계 추진 귀향 괴산 달성 침체 이차영 후보 수산 식품 거점 활성 초기 투자,http://www.jbnews.com/news/articleView.html?idxno=1360810
정부 지자체 출산 장려금 아동 수당 서비스 정착금 지원 재정 투입 시책 시행 지역 인구 감소 추세 이제,http://www.jeollailbo.com/news/articleView.html?idxno=655947
분석 필요 대학 위기 극복 대학 노력 지자체 공조 대응 부각 소외 지역 긍정 미담 기사 발굴 주문,http://www.domin.co.kr/news/articleView.html?idxno=1379092
향우회 인구 유입 지속 세대 책무 결혼 국회의원 이희천 주례 그것 인연 정치 김진배,https://www.ibuan.com/news/articleView.html?idxno=37129
지역 소멸 인구 감소 인구 유입 일자리 창출 선행 지역 첨단 충북 프로젝트 테마 마을 인구 유입 기본 생활,https://www.inews365.com/news/article.html?no=710620
청정 지역 마을 성과 마지막 말씀 의원 불의 타협 비리,https://www.ibuan.com/news/articleView.html?idxno=37072
해충 기후 인류 경고 기영 마지막 수박 농민 양봉 산업 초기 투자 비용 양봉 겁니다 현재,https://n.news.naver.com/mnews/article/056/0011235397?sid=102
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,http://www.newskr.kr/news/articleView.html?idxno=75420
토착 주민 갈등 문제 해결 마을 공동체 의식 회복 프로그램 운영 소백산 타운 운영 결과 수료 영주,https://n.news.naver.com/mnews/article/088/0000747087?sid=102
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,http://www.dkilbo.com/news/articleView.html?idxno=358010
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,http://www.ksmnews.co.kr/default/index_view_page.php?idx=369018&part_idx=270
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 주력 지난해,http://www.kbmaeil.com/news/articleView.html?idxno=922187
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,https://www.idaegu.co.kr/news/articleView.html?idxno=373176
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,http://www.hidomin.com/news/articleView.html?idxno=476930
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,https://www.geconomy.co.kr/news/article.html?no=247110
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,http://www.gukjenews.com/news/articleView.html?idxno=2412239
주민 갈등 관리 소통 강화 중점 마을 공동체 의식 회복 프로그램 마련 지역 그동안 성과 지난해 부산 전시 컨벤션 센터,http://www.kukinews.com/newsView/kuk202202210052
주민 갈등 관리 지역 주민 소통 강화 마을 공동체 의식 회복 프로그램 마련 지역 그동안 노력 성과,https://www.viva100.com/main/view.php?key=20220221010004936
발전 정책 반증 기업 주요 기관 수도 집중 청년 청년층 정책 경쟁 한겨레 지역 창업 청년 주거 의료,https://n.news.naver.com/mnews/article/028/0002579927?sid=100
사례 어려움 극복 사례 주제 용지 내외 작성 홍보물 취득 지목 변경 증축 취득 신고 사례 고려 제작 취득세,http://www.kukinews.com/newsView/kuk202202150177
근본 처방 지역 해결책 한계 출산 장려금 지원 수십조 예산 악화 일로 저출산 대책 사례 걱정,https://n.news.naver.com/mnews/article/016/0001948267?sid=110
우수 정성 기본 농림 수산 식품 교육 문화 정보원 사료 계란 분변 냄새 사료 재료 유기농 사료 유기농 인증,http://www.thekpm.com/view.php?ud=202201061759228677124506bdf1_17
이유 이전 세대 코드 오브 네이처 박재홍 대표 성장 요리사 고등학교 학년 취업 친구 선택 결과,https://platum.kr/archives/177260
농지 고난 봉착 탈출 충남 천안 문제 원주민 텃세 농인 처신,https://bravo.etoday.co.kr/view/atc_view.php?varAtcId=13025
교육 시설 자금 작목 준비 준비 만큼 확률 처음 투자 발전 교육,http://www.wonyesanup.co.kr/news/articleView.html?idxno=50960
시민 증가 추세 코로나 시대 과학 태도 조지프 스티글리츠 평등 대가 평등 정치 시스템 결과 평등,http://www.nongmin.com/article/ar_detail.htm?ar_id=612021
올해 법정 문화 도시 지정 패착 여론 수용 인구 챌린지 생활 인구 중심 인구 패러다임 전환 정책 방향 다변,http://www.dtnews24.com/news/articleView.html?idxno=717180
중국 매체 하반기 알리바바 마윈 보도 태도 위민 회장 당국 교육비 부담 출산 저하 사교육 철폐 무교육 단계,http://www.newspim.com/news/view/20211229001157
이유 물질 준비 정신 준비 도시 농어촌 특유 이유 결정 본인 선택 결단,http://www.bzeronews.com/news/articleView.html?idxno=499130
시골 젖소 사람 젖소 이웃 농부 필요 만큼 젖소 최대,https://n.news.naver.com/mnews/article/005/0001493181?sid=103
다양 대부분 청년 기반 상태 선택 환경 또래 지역 접촉면 시도 확률 대형 프로젝트 일시 예산 투입,http://www.jemin.com/news/articleView.html?idxno=728747
소득 문제 발표 중순 지원,https://n.news.naver.com/mnews/article/057/0001626693?sid=101
소득 문제 발표 중순 지원,https://n.news.naver.com/mnews/article/057/0001626600?sid=101
진천 고향 경북 예천 충남 서산 강원도 문막 경기도 고양 전남 강진 결과 여름 토양 환경,http://www.jbnews.com/news/articleView.html?idxno=1350468
노하우 정도 고민 교육 과정 연락,https://n.news.naver.com/mnews/article/047/0002333036?sid=103
원주민 갈등 문화 이해 부족 도시 생활 방식 유지 마을 행사 불참 철저 사전 준비 필요 농림 축산 식품 부가,https://n.news.naver.com/mnews/article/022/0003637343?sid=110
지난해 이하 가구 역대 최고 기록 라이프 꿀맛 처음 도전 분석 농장,https://n.news.naver.com/mnews/article/056/0011155086?sid=101
차이 영농 규모 재배 면적 집계 마을 대농 한우 사육 수입 농인,https://n.news.naver.com/mnews/article/308/0000029686?sid=102
지자체 인구 감소 진단 지역 특성 인구 활력 계획 지자체 정부 방침 과거 균형발전 정책 요인 하향식 정책 의지,https://n.news.naver.com/mnews/article/008/0004665395?sid=102
생계 자식 교육 문제 대답 고백 결정 이유 공동체 대부분 혈연,https://n.news.naver.com/mnews/article/032/0003106850?sid=110
한국 경제 연구원 조사 원주민 갈등 문화 이해 부족 도시 생활 방식 유지 철저 사전 준비 필요 중요 정보,http://www.idomin.com/news/articleView.html?idxno=775789
소유자 매매 임대 의사 빈집 정비 활용 제공 확률 안정 유도 구상 귀향,http://www.kbmaeil.com/news/articleView.html?idxno=912039
일종 실험 결론 내손 정책 답보 상태 뒷걸음질 실태 정부 지자체 소멸 위험 지방,http://www.gokorea.kr/news/articleView.html?idxno=714617
부부 도시 남편 덕수 공무원 아내 인숙 가정주부 방치 생명 위협 질병 다이어트,https://www.iloveorganic.co.kr/news/articleView.html?idxno=330490
부부 도시 남편 덕수 공무원 아내 인숙 가정주부 방치 생명 위협 질병 다이어트,http://www.queen.co.kr/news/articleView.html?idxno=367970
초래 친환경 유기농 생명 고수 가톨릭 농민 기후 위기 평생 도시 사람 준비 상태 도전,http://www.cpbc.co.kr/CMS/newspaper/view_body.php?cid=810299&path=202109
고양시 경북 영양 규모 고추 연간 천만 소득 생활 어려움 아내 생활,http://www.kyeonggi.com/news/articleView.html?idxno=2380512
김덕현 컨츄리 와인 대표 농가 너리 자리 와인 젊은이 너리 자리 영동군 대표 특산품 포도 교체 카드,https://n.news.naver.com/mnews/article/028/0002559539?sid=102
유입 효과 고령화 비용 관문 안착 작물 농부 발걸음 소리 정밀 분석 현재 스마트 기술,http://www.mdilbo.com/detail/1XC3Ew/653650
뿌리혹 선충 피해 토양 태양 열소독 담수 처리 기술 개발 연작 피해 차단 이야기 지식 정보 공유 문화 필요,http://www.kbmaeil.com/news/articleView.html?idxno=907885
그녀 선택 청년 여성 농부 공기 관심 그녀 교정 교체 묘삼 고르기 냉동실 보관 묘삼,http://www.mdilbo.com/detail/RiSKyA/652809
수익 사업 창출 재정 자립 마을 사업 기존 사업 사무장 갈등 의성군 주관 의성 마을 사업 지목 성군 공동체 마을 조성,http://www.asiaa.co.kr/news/articleView.html?idxno=54019
그린 워싱 녹색 녹색 환경 위기 정치 시장 정책 초래 기업 평가 혈안 투자,http://www.bulkwang.co.kr/news/articleView.html?idxno=36589
응에 이유 주민 교류 이유 내리 참가자 박지연 장성군 팀장 장성 농인 고소득 농가 증가 고품질 기술 지원 사업,http://www.mdilbo.com/detail/OHgHbZ/651651
확보 취약 계층 포용 제고 탄소 중립 기후 변화 사례 식품 정책 문장 지적 현장,http://www.chukkyung.co.kr/news/articleView.html?idxno=61279
필자 후계자 신청 선정 대농 자녀 교육 영농 사람 전업 사망,https://www.vop.co.kr/A00001584611.html
서울 출판업 전북 정읍 대표 주인공 대표 서울 출판업 소셜 네트워크 본래 의미 거래 중심 관계 개인 친목,http://www.m-economynews.com/news/article.html?no=31320
사례 사례 입장 대안 제시 상황 바이오매스 외지인 이도헌 대표 마을 주민 관계 오랫동안 도시,http://www.farminsight.net/news/articleView.html?idxno=7792
초기 경험 품질 토마토 오이 생산 원동력 준비 기간 계획 준비 기간 실제 농장,http://www.hortitimes.com/news/articleView.html?idxno=28167
서울대 농대 원예학 학번 대학 졸업 안정 직장 대신 전남 청정 지역 이후 근본 생각 식물 면역 체계 생각,https://n.news.naver.com/mnews/article/047/0002317957?sid=102
온실가스 주요 배출 석탄 발전소 존치 가능 주요 감축 수단 탄소 포집 탄소 전원 박람회 방문 유망 산업,https://www.hellodd.com/news/articleView.html?idxno=93254
대표 대학 졸업 겨울 아버지 버섯 농장 당시 중국 버섯 스마트 저장 데이터 역추적 문제 확률,https://n.news.naver.com/mnews/article/025/0003112476?sid=101
이야기 기대 나라 정부 농가 규모 경쟁력 부족 유일 규정 농가 규모 전문,https://n.news.naver.com/mnews/article/028/0002549478?sid=101
통합 운동 추진 통합 필요 당시 송하진 시장 임정엽 완주 공무원 통합 이후 반대 동참 교육 공동체,http://www.jjan.kr/news/articleView.html?idxno=2110203
관련 기관 아로니아 재배 농가 보조금 농림 축산 식품 통계 소비자 취향 수요 감소 근본 농민 아로니아,https://n.news.naver.com/mnews/article/032/0003078288?sid=101
계속 년차 강소 나래 농장주 김영희 대표 주인공 시설 하우스 서울 아동 병원 병명 불명 병원 상시 상태,http://www.gndomin.com/news/articleView.html?idxno=277884
조사 결과 조종사 식빵 블루베리 가루 사업가 대표 한때 사업가 직장,http://www.idaegu.com/newsView/idg202105180007
패배 청년 세대 마음 코로나 상황 민생 경제 회복 일정 대전 현충원 세월 순직 교사 묘역 참배 전남 지역 청년 만남 이후,https://n.news.naver.com/mnews/article/421/0005329183?sid=100
전문가 안정 노인 자리 기준 고령 임금 근로자 비정규직 인생 인생 성실,https://n.news.naver.com/mnews/article/025/0003279616?sid=102
민주당 생각 구도 시장 장관 과거 미래 민생 정치 기회 건지 윤건영 투기,https://n.news.naver.com/mnews/article/057/0001562414?sid=100
정책 모범 혁신 관점 전환 필요 제기 출산 장려금 전입 지원금 현금 지원 외지 인구 유입 초점 단기 시책 실효 거주 지원 도시 특성,http://www.dtnews24.com/news/articleView.html?idxno=701174
대부분 준비 유통 시스템 부실 산업 정책 부실 농림 축산 식품 발표 실태 조사 결과 나라 도시,http://www.ksilbo.co.kr/news/articleView.html?idxno=791874
정부 작용 소득 부족 보전 올해 처음 프로그램 도입 프로그램 실행 시민 장기간,https://www.etoday.co.kr/news/view/1999262
김영호 최근 관심 증가 작물 병충해 생장 장애 정확 분석 관행,https://radio.ytn.co.kr/program/?f=2&id=75203&s_mcd=0433&s_hcd=01
김영호 최근 관심 증가 작물 병충해 생장 장애 정확 분석 관행,https://n.news.naver.com/mnews/article/052/0001554143?sid=102
대부분 그분 울릉도 공항 흑산도 공항 얘기 김기덕 정치 얘기 얘기,https://n.news.naver.com/mnews/article/056/0010992238?sid=100
마지막 원주민 텃세 지역 텃세 수십 수백 마을 그곳 사람 경계,http://www.cctoday.co.kr/news/articleView.html?idxno=2125183
선입견 텃세 도시 생활 방식 차이 갈등 박정규 기획 감사 담당관 인구 지속 증가 반면 경험 정보 부족,http://www.idomin.com/news/articleView.html?idxno=749096
대책 전국 주택 가격 안정 반면 서울 상승 확대 분석 전원생활 향수 대표 도시 조류 차례 도심 회귀,http://www.ifs.or.kr/bbs/board.php?bo_table=News&wr_id=3221
공판장 제품 매입 포장 홍보 유통비 고려 세계 도전,https://n.news.naver.com/mnews/article/421/0005032225?sid=102
작년 고추나무 영농 고추 학교 처음 깻잎 도전,http://www.thedrive.co.kr/news/newsview.php?ncode=1065589156958252
수상 도전 할머니 이야기 울림 작품 연구 분석 언론 지적 저출산 고령화 시대 일자리 부족 청년층,http://sjbnews.com/news/news.php?number=699715
교훈 적용 사람 이유 가지 가지 부분 가치관 도시,http://www.onews.tv/news/articleView.html?idxno=40294
자본 정보 부족 현지 주민 불화 역귀 이유 정부 지방 자치 단체 농협 실질 지원,https://n.news.naver.com/mnews/article/015/0004454160?sid=110
조성 사례 노력 실습 농장 수확 농산물 판매 환경부 최근 관리 조사 위원회 하류 수해 조사 협의회 확대 개편 주민 지자체,http://www.kukinews.com/newsView/kuk202011180134
축산 농가 악취 발생 가축 분뇨 악취 가축 분뇨 발생량 축산 농가 진행 사례 수집 계획 경제 이유 농가 시도 해외 실험,http://www.amnews.co.kr/news/articleView.html?idxno=44254
한국 경제 연구원 조사 원주민 인간 갈등 문화 이해 부족 마을 정책 역귀 농에 복합 요인 작용 역귀,http://www.nongmin.com/article/ar_detail.htm?ar_id=601487
이날 기자 회견 참석 주민 구례 수해 피해 상가 예년 수준 저수율 홍수조절 용량 미확보 류량 조정 하류 지역 물난리,http://www.agrinet.co.kr/news/articleView.html?idxno=180333
직전 주말 이용 작두콩 이듬해 농약 고품질 승부 각북면 첫해 고추 재배 포기 수확 농민 사관 학교 교육,https://n.news.naver.com/mnews/article/088/0000667418?sid=102
인생 경험 귀뚜라미 온도 습도 질병 스트레스 집단 폐사 돼지 기존,https://n.news.naver.com/mnews/article/020/0003314250?sid=105
국내 자영업 폐업 증가 근본 국내 자영업 폐업 증가 구체 환상 사례,https://n.news.naver.com/mnews/article/586/0000017309?sid=101
마을 공동체 세대 갈등 원주 민간 갈등 고독사 문제 다양 사회 문제 이유 자유주의 조하 경쟁력 가능 마을 중복 지원 지역,https://n.news.naver.com/mnews/article/002/0002154026?sid=102
내부 원주민 출향 생활 생존 향상 사회 생태 마을 단위 사업 지역 주민 역량 한계 조직 운영 역부족 사업 부적합 시장 각오,http://www.dandinews.com/news/articleView.html?idxno=10053
사회 변화 열풍 지역 배타성 부정 전환 개선 장애 작동 필자 대학 해방 이후,http://www.ikpnews.net/news/articleView.html?idxno=42019
문제 해결 주체 청년 상담 생각 요구 마음,http://www.agrinet.co.kr/news/articleView.html?idxno=179567
